,basin_0,basin_1,basin_2,basin_3,basin_4,basin_5,basin_6,basin_7,basin_8,basin_9,basin_10,basin_11,basin_12,basin_13,basin_14,basin_15,basin_16,basin_17,basin_18,basin_19,basin_20,basin_21,basin_22,basin_23,basin_24,basin_25,basin_26,basin_27,basin_28,basin_29,basin_30,basin_31,basin_32,basin_33,basin_34,basin_35,basin_36,basin_37,basin_38,basin_39,basin_40,basin_41,basin_42,basin_43,basin_44,basin_45,basin_46,basin_47,basin_48,basin_49,basin_50,basin_51,basin_52,basin_53,basin_54,basin_55,basin_56,basin_57,basin_58,basin_59,basin_60,basin_61,basin_62,basin_63,basin_64,basin_65,basin_66,basin_67,basin_68
2018/2/18,0.1572,0.112520325,0.189224138,0.162333333,0.113166667,0.082972973,0.202111111,0.103703704,0.092739726,0.113333333,0.217257143,0.228550725,0.104102564,0.098606061,0.102340426,0.296896552,0.102696629,0.115961538,0.107045455,0.114054054,0.121092437,0.214705882,0.116764706,0.281807229,0.218406375,0.122542373,0.180125786,0.286785714,0.119612903,0.102053571,0.252666667,0.115686275,0.113060109,0.130338983,0.106647399,0.27,0.232890173,0.14384106,0.205,0.1355,0.157166667,0.232873563,0.116956522,0.271538462,0.107986111,0.177391304,0.100714286,0.1592,0.23164557,0.127631579,0.230851064,0.139310345,0.158820755,0.176792453,0.051830986,0.168617021,0.199181818,0.226515152,0.264654088,0.145,0.223508772,0.22814433,0.125,0.094939759,0.243188406,0.250729167,0.231683168,0.229772727,0.241351351
2018/2/26,0.1662,0.115284553,0.193534483,0.167,0.1155,0.083783784,0.215666667,0.104259259,0.09369863,0.116574074,0.225771429,0.238478261,0.104188034,0.099393939,0.104148936,0.304655172,0.103258427,0.11625,0.108295455,0.116486486,0.12210084,0.219803922,0.12,0.287710843,0.224900398,0.123898305,0.186603774,0.292380952,0.119612903,0.105625,0.256333333,0.116568627,0.116010929,0.133389831,0.111676301,0.266666667,0.235491329,0.14589404,0.213409091,0.136166667,0.1625,0.234022989,0.119130435,0.281346154,0.109722222,0.179130435,0.099642857,0.164,0.232531646,0.130131579,0.23606383,0.1425,0.163584906,0.177924528,0.055915493,0.171702128,0.203272727,0.23469697,0.268805031,0.149186047,0.231578947,0.235876289,0.127647059,0.097710843,0.252318841,0.256927083,0.24009901,0.238030303,0.240810811
2018/3/6,0.1756,0.119512195,0.201293103,0.172333333,0.117833333,0.085675676,0.230888889,0.106481481,0.094109589,0.121388889,0.240342857,0.250217391,0.106666667,0.100181818,0.107340426,0.312586207,0.105842697,0.118269231,0.11125,0.118108108,0.126218487,0.226862745,0.123897059,0.296626506,0.237410359,0.125254237,0.194465409,0.298809524,0.121612903,0.108571429,0.265166667,0.119215686,0.119672131,0.138983051,0.114739884,0.273333333,0.244624277,0.149072848,0.221818182,0.139166667,0.169166667,0.250344828,0.121521739,0.292692308,0.113472222,0.181304348,0.100892857,0.1704,0.240886076,0.134473684,0.250531915,0.146637931,0.17009434,0.180566038,0.058309859,0.178829787,0.209909091,0.248333333,0.282893082,0.155348837,0.24877193,0.248762887,0.131764706,0.10060241,0.270869565,0.270572917,0.254356436,0.252348485,0.247162162
2018/3/14,0.1906,0.124308943,0.212844828,0.180333333,0.121666667,0.084864865,0.249333333,0.108518519,0.095890411,0.126759259,0.257257143,0.268985507,0.107350427,0.102363636,0.111382979,0.327931034,0.108988764,0.120288462,0.113863636,0.120540541,0.129411765,0.235294118,0.128529412,0.314698795,0.255737052,0.128474576,0.205283019,0.3175,0.124064516,0.111875,0.2835,0.12372549,0.123989071,0.143559322,0.118439306,0.285,0.259768786,0.151721854,0.230227273,0.139833333,0.176,0.270574713,0.125217391,0.305192308,0.118819444,0.180869565,0.099107143,0.1748,0.253164557,0.139342105,0.27212766,0.151206897,0.176603774,0.183207547,0.060985915,0.188617021,0.217545455,0.268030303,0.305534591,0.159767442,0.274210526,0.267731959,0.135,0.102891566,0.297173913,0.293958333,0.274752475,0.272954545,0.255675676
2018/3/22,0.2072,0.129674797,0.229051724,0.192666667,0.124833333,0.087837838,0.269555556,0.112037037,0.097945205,0.131388889,0.281428571,0.295,0.10965812,0.105575758,0.11606383,0.34862069,0.114831461,0.123461538,0.119090909,0.125405405,0.133781513,0.247647059,0.135,0.338554217,0.281195219,0.134237288,0.218176101,0.340595238,0.128451613,0.115,0.307166667,0.129705882,0.129398907,0.148644068,0.123641618,0.298888889,0.280924855,0.15615894,0.239772727,0.143,0.184333333,0.305172414,0.13,0.319807692,0.123333333,0.184347826,0.105178571,0.18,0.274177215,0.145526316,0.308404255,0.157241379,0.18495283,0.188113208,0.075774648,0.199255319,0.229272727,0.297727273,0.341006289,0.166395349,0.312105263,0.295979381,0.142058824,0.115542169,0.337318841,0.32671875,0.302673267,0.302348485,0.272027027
2018/3/30,0.2346,0.138780488,0.255172414,0.215666667,0.131333333,0.091891892,0.297,0.118981481,0.103150685,0.140740741,0.313542857,0.332536232,0.114700855,0.111212121,0.123829787,0.380344828,0.123033708,0.129423077,0.125454545,0.134594595,0.142352941,0.268823529,0.143455882,0.375662651,0.317609562,0.145254237,0.237232704,0.379761905,0.137290323,0.121607143,0.341166667,0.139019608,0.138579235,0.160338983,0.132138728,0.322222222,0.309017341,0.166887417,0.257045455,0.151333333,0.2,0.348735632,0.140217391,0.340576923,0.131041667,0.190869565,0.113214286,0.1908,0.304556962,0.152368421,0.35787234,0.166982759,0.200188679,0.196226415,0.085633803,0.213510638,0.248454545,0.336969697,0.391509434,0.17744186,0.36245614,0.335051546,0.151176471,0.124096386,0.39173913,0.375520833,0.342772277,0.342045455,0.296216216
2018/4/7,0.2606,0.143495935,0.282758621,0.246,0.134333333,0.091621622,0.322555556,0.121944444,0.105616438,0.146296296,0.344514286,0.374710145,0.115982906,0.113030303,0.126489362,0.417068966,0.127303371,0.132980769,0.127045455,0.138378378,0.14697479,0.289215686,0.148382353,0.414337349,0.354860558,0.150847458,0.254402516,0.424166667,0.141870968,0.125982143,0.381,0.145686275,0.145300546,0.168813559,0.137052023,0.348333333,0.337225434,0.176622517,0.274772727,0.155666667,0.212,0.400229885,0.14673913,0.36,0.137152778,0.197391304,0.119464286,0.1964,0.335822785,0.155263158,0.418829787,0.172931034,0.213018868,0.203396226,0.097042254,0.224680851,0.265545455,0.378787879,0.452704403,0.186860465,0.418421053,0.374226804,0.157058824,0.131807229,0.453043478,0.435104167,0.386930693,0.38469697,0.322162162
2018/4/15,0.2992,0.152682927,0.320862069,0.283,0.140833333,0.094594595,0.353555556,0.128148148,0.109315068,0.158240741,0.393885714,0.430289855,0.120940171,0.118848485,0.132978723,0.465689655,0.135842697,0.140961538,0.134431818,0.146216216,0.159243697,0.322352941,0.156691176,0.465783133,0.407330677,0.161016949,0.280377358,0.482380952,0.152064516,0.135535714,0.434666667,0.156764706,0.157431694,0.183728814,0.148265896,0.387777778,0.384104046,0.194900662,0.304772727,0.165666667,0.232833333,0.472068966,0.158478261,0.386153846,0.149097222,0.209565217,0.135714286,0.2116,0.38443038,0.166447368,0.507021277,0.18862069,0.236415094,0.218113208,0.118591549,0.243191489,0.292909091,0.43469697,0.538238994,0.209302326,0.494035088,0.42628866,0.178529412,0.14746988,0.538188406,0.521979167,0.454059406,0.442954545,0.360540541
2018/4/23,0.3442,0.162601626,0.364051724,0.334,0.1525,0.097837838,0.387555556,0.135833333,0.115753425,0.172592593,0.45,0.503768116,0.126752137,0.124,0.14,0.52362069,0.14741573,0.151923077,0.145227273,0.154864865,0.175966387,0.361568627,0.166911765,0.52060241,0.469800797,0.172711864,0.323710692,0.550714286,0.163677419,0.150714286,0.517333333,0.170882353,0.171693989,0.203050847,0.166416185,0.449444444,0.438728324,0.231589404,0.359090909,0.1795,0.261166667,0.564137931,0.181086957,0.445384615,0.166597222,0.233913043,0.158214286,0.2556,0.463164557,0.197105263,0.632234043,0.220258621,0.274528302,0.262264151,0.154647887,0.290638298,0.345727273,0.507727273,0.660188679,0.246395349,0.593508772,0.490412371,0.203823529,0.175421687,0.657681159,0.642760417,0.538811881,0.524621212,0.422972973
2018/5/1,0.3928,0.175365854,0.408362069,0.393,0.168666667,0.102702703,0.425666667,0.146851852,0.124246575,0.193333333,0.523942857,0.591594203,0.136239316,0.131515152,0.149148936,0.587758621,0.162022472,0.167307692,0.162386364,0.166216216,0.196722689,0.416078431,0.182058824,0.58373494,0.546334661,0.186779661,0.368238994,0.630357143,0.180451613,0.169910714,0.607,0.189509804,0.19295082,0.227457627,0.189537572,0.515555556,0.507514451,0.266688742,0.414090909,0.202333333,0.296333333,0.667816092,0.201086957,0.484423077,0.199722222,0.270869565,0.195178571,0.2924,0.539493671,0.230789474,0.778297872,0.260258621,0.313962264,0.284150943,0.200985915,0.319574468,0.385727273,0.592878788,0.803773585,0.285,0.708070175,0.55443299,0.238529412,0.215421687,0.801086957,0.799635417,0.641782178,0.619621212,0.503378378
2018/5/9,0.4556,0.190162602,0.459137931,0.459333333,0.1855,0.11,0.477666667,0.161851852,0.135205479,0.218981481,0.621714286,0.692391304,0.147435897,0.142606061,0.163829787,0.657068966,0.179213483,0.185961538,0.184431818,0.183243243,0.221596639,0.482745098,0.204558824,0.659156627,0.642788845,0.203389831,0.424025157,0.725119048,0.201290323,0.195,0.725166667,0.211764706,0.218469945,0.258983051,0.21699422,0.6,0.605433526,0.318476821,0.501363636,0.233666667,0.3435,0.794137931,0.235,0.536538462,0.240277778,0.326956522,0.243035714,0.3544,0.642405063,0.291447368,0.949148936,0.317068966,0.371179245,0.319811321,0.26056338,0.36712766,0.438727273,0.698484848,0.97591195,0.340813953,0.846842105,0.631546392,0.288235294,0.270361446,0.983623188,0.996354167,0.776633663,0.738333333,0.618513514
2018/5/17,0.5476,0.214552846,0.52387931,0.552666667,0.211666667,0.117297297,0.546777778,0.18037037,0.147260274,0.253611111,0.752685714,0.815289855,0.162649573,0.156363636,0.185531915,0.74,0.202921348,0.207980769,0.215909091,0.205135135,0.253697479,0.580392157,0.242058824,0.761807229,0.768406375,0.227118644,0.50591195,0.845,0.23,0.230446429,0.883333333,0.241372549,0.252677596,0.303389831,0.252023121,0.703888889,0.74734104,0.393311258,0.622954545,0.284166667,0.413333333,0.952413793,0.288913043,0.638269231,0.300416667,0.413043478,0.314285714,0.4448,0.791012658,0.402894737,1.145638298,0.396206897,0.451839623,0.382830189,0.34,0.454255319,0.519818182,0.836818182,1.176415094,0.418139535,1.01754386,0.737525773,0.361617647,0.35626506,1.200869565,1.230104167,0.954356436,0.885,0.776351351
2018/5/25,0.6528,0.252195122,0.607241379,0.686666667,0.248666667,0.127567568,0.655222222,0.205555556,0.163013699,0.309166667,0.926228571,0.967608696,0.183162393,0.178727273,0.212765957,0.845689655,0.236853933,0.238269231,0.259431818,0.236486486,0.295378151,0.712745098,0.305588235,0.905783133,0.947370518,0.260338983,0.622893082,1.010714286,0.272193548,0.281339286,1.076833333,0.284803922,0.303005464,0.368644068,0.301965318,0.857777778,0.955375723,0.499735099,0.786136364,0.369,0.5135,1.181609195,0.373913043,0.789038462,0.382777778,0.546521739,0.424285714,0.5832,1.010379747,0.540263158,1.383191489,0.500086207,0.565188679,0.496226415,0.449014085,0.580638298,0.649181818,1.036060606,1.420943396,0.527790698,1.242807018,0.896494845,0.474264706,0.457590361,1.461376812,1.505052083,1.185445545,1.0725,0.968783784
2018/6/2,0.7864,0.306260163,0.712844828,0.828333333,0.2985,0.144594595,0.782111111,0.237222222,0.186712329,0.373240741,1.150628571,1.147898551,0.219401709,0.219151515,0.261702128,0.965862069,0.298426966,0.281538462,0.313636364,0.287567568,0.353865546,0.87254902,0.396470588,1.097590361,1.20625498,0.313220339,0.772515723,1.222738095,0.330387097,0.358839286,1.294333333,0.349803922,0.374043716,0.47,0.373583815,1.055,1.228265896,0.64384106,0.962727273,0.482666667,0.660333333,1.491494253,0.492173913,0.97,0.503194444,0.703043478,0.583928571,0.7496,1.287088608,0.716710526,1.661808511,0.633448276,0.71509434,0.642075472,0.584788732,0.744468085,0.799181818,1.303484848,1.705534591,0.670581395,1.528947368,1.118659794,0.610588235,0.585060241,1.750362319,1.79828125,1.46960396,1.293333333,1.180945946
2018/6/10,0.9548,0.368292683,0.848362069,0.995666667,0.367,0.163513514,0.932444444,0.281481481,0.215890411,0.445925926,1.420571429,1.356811594,0.262649573,0.264666667,0.324574468,1.103275862,0.360898876,0.337211538,0.377386364,0.357027027,0.429831933,1.066666667,0.492205882,1.340481928,1.542111554,0.387627119,0.951698113,1.48,0.40916129,0.440267857,1.537833333,0.439803922,0.463661202,0.617966102,0.460867052,1.303888889,1.537630058,0.810331126,1.156818182,0.6295,0.87,1.873103448,0.635,1.180769231,0.629930556,0.901304348,0.721785714,0.9672,1.617721519,0.910131579,1.993085106,0.798448276,0.90754717,0.804150943,0.695492958,0.933723404,0.979090909,1.637424242,2.032515723,0.85244186,1.868070175,1.399484536,0.766911765,0.71313253,2.068550725,2.105,1.788613861,1.546742424,1.413918919
2018/6/18,1.1518,0.447398374,1.019137931,1.198666667,0.464333333,0.190540541,1.122888889,0.336759259,0.254931507,0.548055556,1.725828571,1.58884058,0.318034188,0.327393939,0.407446809,1.268448276,0.441797753,0.409038462,0.456477273,0.449189189,0.520588235,1.281960784,0.619117647,1.627590361,1.952350598,0.490338983,1.16081761,1.776547619,0.514967742,0.542767857,1.8085,0.560784314,0.582568306,0.820169492,0.567630058,1.592777778,1.888265896,1.010794702,1.355681818,0.804166667,1.134333333,2.289310345,0.809347826,1.404423077,0.779861111,1.143913043,0.876428571,1.2352,1.988607595,1.122763158,2.341914894,0.990086207,1.143349057,0.991320755,0.821267606,1.147765957,1.177,2.01969697,2.366037736,1.066511628,2.237017544,1.723298969,0.947058824,0.856385542,2.392391304,2.40375,2.132772277,1.823787879,1.664189189
2018/6/26,1.386,0.540813008,1.227413793,1.420666667,0.588666667,0.227837838,1.348,0.401851852,0.301643836,0.670185185,2.051485714,1.837826087,0.384615385,0.406484848,0.509893617,1.449137931,0.537752809,0.491057692,0.544886364,0.564054054,0.619579832,1.512941176,0.753897059,1.938674699,2.389083665,0.617966102,1.378050314,2.08952381,0.644967742,0.660446429,2.082666667,0.715588235,0.723989071,1.058983051,0.687052023,1.902777778,2.24,1.228543046,1.550681818,1.001166667,1.455833333,2.717241379,1.010869565,1.615,0.942083333,1.42173913,1.025357143,1.522,2.363670886,1.339736842,2.689787234,1.206465517,1.413066038,1.189433962,0.939577465,1.36787234,1.379181818,2.408333333,2.690125786,1.310930233,2.600175439,2.06371134,1.130147059,1.006746988,2.709855072,2.6784375,2.463564356,2.094318182,1.912027027
2018/7/4,1.6358,0.646097561,1.453793103,1.636,0.728,0.274594595,1.585666667,0.476944444,0.349863014,0.809444444,2.3608,2.081811594,0.465811966,0.502484848,0.637446809,1.643793103,0.644606742,0.580769231,0.630227273,0.707297297,0.731344538,1.736666667,0.889191176,2.244819277,2.794621514,0.770338983,1.585345912,2.38047619,0.79316129,0.799196429,2.338333333,0.893039216,0.882131148,1.314915254,0.812601156,2.207222222,2.567398844,1.452251656,1.718863636,1.2165,1.785333333,3.078965517,1.226086957,1.811153846,1.105347222,1.715652174,1.162321429,1.7848,2.694683544,1.542105263,2.977446809,1.422758621,1.689764151,1.379245283,1.042676056,1.582234043,1.566,2.747575758,2.941509434,1.555813953,2.895964912,2.365670103,1.305441176,1.14313253,2.962173913,2.883333333,2.741188119,2.309318182,2.114054054
2018/7/12,1.8674,0.757398374,1.670431034,1.823333333,0.861833333,0.325135135,1.807444444,0.548888889,0.397808219,0.947037037,2.607428571,2.287753623,0.548717949,0.598787879,0.769148936,1.817931034,0.748202247,0.671634615,0.702613636,0.857027027,0.841848739,1.925294118,1.010955882,2.487831325,3.101553785,0.928813559,1.766540881,2.60297619,0.940322581,0.929375,2.535666667,1.075588235,1.03704918,1.554745763,0.930462428,2.446666667,2.827456647,1.656423841,1.855681818,1.432166667,2.079666667,3.344942529,1.443043478,1.988076923,1.243194444,1.969130435,1.269821429,2.006,2.934810127,1.696052632,3.188191489,1.609137931,1.932971698,1.535283019,1.118028169,1.75106383,1.719727273,2.997878788,3.121132075,1.770116279,3.119824561,2.586391753,1.443529412,1.249879518,3.132753623,3.01796875,2.939405941,2.446742424,2.231486486
2018/7/20,2.0548,0.861707317,1.852844828,1.96,0.973,0.372162162,1.996,0.610925926,0.43890411,1.068240741,2.789314286,2.452898551,0.621538462,0.681333333,0.882446809,1.946896552,0.835168539,0.751346154,0.763068182,0.984324324,0.943697479,2.07372549,1.11375,2.656746988,3.304342629,1.07779661,1.912515723,2.757142857,1.065483871,1.042946429,2.676166667,1.243627451,1.166666667,1.749491525,1.031040462,2.618888889,3.016242775,1.828940397,1.967954545,1.626333333,2.31,3.510344828,1.639565217,2.133461538,1.348194444,2.169130435,1.342142857,2.1736,3.088227848,1.799473684,3.321595745,1.754224138,2.118537736,1.653207547,1.161408451,1.865319149,1.846,3.171060606,3.231886792,1.937209302,3.271403509,2.739793814,1.543676471,1.314698795,3.232753623,3.0903125,3.060792079,2.51969697,2.283783784
2018/7/28,2.1712,0.945853659,1.970862069,2.026333333,1.049,0.411351351,2.117777778,0.65537037,0.470273973,1.156666667,2.887371429,2.551666667,0.673333333,0.739393939,0.962446809,2.015862069,0.89247191,0.809423077,0.798863636,1.077297297,1.018067227,2.154313725,1.174338235,2.738313253,3.394143426,1.195423729,1.986918239,2.832619048,1.154709677,1.122053571,2.739333333,1.366176471,1.252677596,1.876949153,1.097283237,2.698888889,3.101156069,1.933046358,2.029090909,1.770333333,2.448833333,3.564482759,1.782173913,2.203461538,1.409375,2.296086957,1.371964286,2.2676,3.135063291,1.834605263,3.364255319,1.833275862,2.227783019,1.710188679,1.167042254,1.894255319,1.908727273,3.245151515,3.262830189,2.032325581,3.328421053,2.792989691,1.585294118,1.333012048,3.255652174,3.09296875,3.08960396,2.527121212,2.265810811
2018/8/5,2.2156,0.999593496,2.019913793,2.025666667,1.08,0.433783784,2.164666667,0.676203704,0.488219178,1.19712963,2.897028571,2.570507246,0.69965812,0.764484848,0.998404255,2.022931034,0.914719101,0.840384615,0.809204545,1.12,1.055294118,2.169803922,1.191470588,2.732650602,3.391195219,1.26,1.993710692,2.830119048,1.196,1.15875,2.7325,1.418627451,1.281857923,1.917966102,1.12,2.698888889,3.102254335,1.963311258,2.042272727,1.833833333,2.485166667,3.51816092,1.840869565,2.201538462,1.415833333,2.360869565,1.356607143,2.2912,3.092911392,1.806184211,3.322659574,1.847758621,2.251650943,1.706603774,1.145352113,1.849574468,1.913272727,3.225757576,3.218616352,2.056046512,3.306491228,2.76,1.57,1.305180723,3.210869565,3.031927083,3.03960396,2.481287879,2.192837838
2018/8/13,2.141,0.99796748,1.962155172,1.928666667,1.048833333,0.431351351,2.093444444,0.663981481,0.486712329,1.167222222,2.772285714,2.465652174,0.685726496,0.744121212,0.971382979,1.942931034,0.886966292,0.828365385,0.777954545,1.089459459,1.036890756,2.097254902,1.152132353,2.596746988,3.231314741,1.245254237,1.91163522,2.700595238,1.166451613,1.127321429,2.603666667,1.385980392,1.23147541,1.837118644,1.078150289,2.580555556,2.959190751,1.890264901,1.966590909,1.778,2.377166667,3.314482759,1.770652174,2.097692308,1.336458333,2.303913043,1.277142857,2.1848,2.906329114,1.691842105,3.138829787,1.760344828,2.154386792,1.608113208,1.073943662,1.722021277,1.831818182,3.052272727,3.042893082,1.959069767,3.135964912,2.600515464,1.476176471,1.218674699,3.042101449,2.861979167,2.863564356,2.337272727,2.043108108
2018/8/21,1.9634,0.939837398,1.814655172,1.76,0.968166667,0.413243243,1.936666667,0.623055556,0.467260274,1.08287037,2.539828571,2.267101449,0.647264957,0.695212121,0.900106383,1.801724138,0.822247191,0.77625,0.713863636,1.005135135,0.963109244,1.937254902,1.069117647,2.372289157,2.950677291,1.155084746,1.75918239,2.480238095,1.076322581,1.040446429,2.391333333,1.28245098,1.122622951,1.653728814,0.984797688,2.369444444,2.705780347,1.74205298,1.815454545,1.616333333,2.162,2.996321839,1.606956522,1.915384615,1.201597222,2.135217391,1.150535714,1.9892,2.631518987,1.519736842,2.854148936,1.600086207,1.969622642,1.451698113,0.967323944,1.549148936,1.686545455,2.774848485,2.775534591,1.777790698,2.862280702,2.36628866,1.327205882,1.101445783,2.790942029,2.6175,2.605940594,2.134393939,1.853108108
